name,position,team,clean_sheets,goals_conceded,goals_scored,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,team_a_score,team_h_score,total_points,value,was_home,yellow_cards,GW,matchFile,homeTeamID,awayTeamID,goals_scored_distribution
Samuel Rak-Sakyi,MID,Chelsea,0,0,0,0,18,0,0,0,0,0,1,0,45,True,0,30,CHETOT,5,17,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Mikkel Damsgaard,MID,Brentford,0,1,0,31,15,0,0,0,0,1,2,1,51,False,0,30,NEWBRE,3,14,"{""0"": 0.9399583935737612, ""1"": 0.060041606426239236, ""3"": 0, ""2"": 0}"
Luis Díaz,MID,Liverpool,1,0,0,85,8,0,0,0,0,0,1,9,75,True,0,30,LIVEVE,11,7,"{""0"": 0.8485716578205985, ""1"": 0.14348727344657558, ""2"": 0.007803544018786135, ""3"": 0.0001375247140406599}"
Enzo Barrenechea,MID,Aston Villa,0,0,0,0,5,0,0,0,0,3,0,0,49,False,0,30,BHAAVL,2,4,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Carlos Vinícius Alves Morais,FWD,Fulham,0,0,0,0,1,0,0,0,0,1,2,0,50,False,0,30,ARSFUL,8,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Pervis Estupiñán,DEF,Brighton,0,3,0,90,2,0,0,0,0,3,0,1,49,True,0,30,BHAAVL,4,1,"{""0"": 0.981941292062402, ""1"": 0.01805870793759845, ""3"": 0, ""2"": 0}"
James Milner,MID,Brighton,0,0,0,0,2,0,0,0,0,3,0,0,50,True,0,30,BHAAVL,4,1,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ryan Trevitt,MID,Brentford,0,0,0,0,15,0,0,0,0,1,2,0,44,False,0,30,NEWBRE,3,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Enzo Fernández,MID,Chelsea,1,0,1,90,18,0,0,0,0,0,1,11,47,True,0,30,CHETOT,5,17,"{""0"": 0.47006000893126193, ""1"": 0.48227778192738247, ""2"": 0.04766220914135624, ""3"": 0}"
Luke Shaw,DEF,Man Utd,0,0,0,0,16,0,0,0,0,0,1,0,49,False,0,30,NOTMNU,13,15,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Fábio Freitas Gouveia Carvalho,MID,Brentford,0,0,0,0,15,0,0,0,0,1,2,0,45,False,0,30,NEWBRE,3,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jérémy Doku,MID,Man City,1,0,0,77,11,0,0,0,0,0,2,3,62,True,0,30,MNCLCI,12,10,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Marcus Bettinelli,GK,Chelsea,0,0,0,0,18,0,0,0,0,0,1,0,39,True,0,30,CHETOT,5,17,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Alisson Ramses Becker,GK,Liverpool,0,0,0,0,8,0,0,0,0,0,1,0,56,True,0,30,LIVEVE,11,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Dermot Mee,GK,Man Utd,0,0,0,0,16,0,0,0,0,0,1,0,40,False,0,30,NOTMNU,13,15,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Aaron Hickey,DEF,Brentford,0,0,0,0,15,0,0,0,0,1,2,0,43,False,0,30,NEWBRE,3,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Vítezslav Jaros,GK,Liverpool,0,0,0,0,8,0,0,0,0,0,1,0,40,True,0,30,LIVEVE,11,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Alex McCarthy,GK,Southampton,0,0,0,0,7,0,0,0,0,1,1,0,42,True,0,30,SOUCRY,16,6,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Neal Maupay,FWD,Everton,0,0,0,0,12,0,0,0,0,0,1,0,49,False,0,30,LIVEVE,7,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Steven Benda,GK,Fulham,0,0,0,0,1,0,0,0,0,1,2,0,39,False,0,30,ARSFUL,8,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Dean Henderson,GK,Crystal Palace,0,1,0,90,17,0,0,0,0,1,1,2,46,False,0,30,SOUCRY,6,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Callum Bates,MID,Everton,0,0,0,0,12,0,0,0,0,0,1,0,45,False,0,30,LIVEVE,7,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ki-Jana Hoever,DEF,Wolves,0,0,0,0,19,0,0,0,0,0,1,0,40,True,0,30,WOVWHU,19,18,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Cheick Doucouré,MID,Crystal Palace,0,0,0,0,17,0,0,0,0,1,1,0,48,False,0,30,SOUCRY,6,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Marco Asensio,MID,Aston Villa,0,0,1,25,5,0,0,0,0,3,0,12,61,False,0,30,BHAAVL,2,4,"{""0"": 0.6758904666661492, ""1"": 0.2924834666730429, ""2"": 0.03162606666080858, ""3"": 0}"
Scott McTominay,MID,Man Utd,0,0,0,0,16,0,0,0,0,0,1,0,49,False,0,30,NOTMNU,13,15,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Wilfred Ndidi,MID,Leicester,0,2,0,90,13,0,0,0,0,0,2,2,49,False,0,30,MNCLCI,10,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Maxence Lacroix,DEF,Crystal Palace,0,1,0,90,17,0,0,0,0,1,1,2,45,False,0,30,SOUCRY,6,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
John Ruddy,GK,Newcastle,0,0,0,0,4,0,0,0,0,1,2,0,39,True,0,30,NEWBRE,14,3,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Caleb Okoli,DEF,Leicester,0,0,0,30,13,0,0,0,0,0,2,1,40,False,0,30,MNCLCI,10,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Sean Neave,FWD,Newcastle,0,0,0,0,4,0,0,0,0,1,2,0,45,True,0,30,NEWBRE,14,3,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Odysseas Vlachodimos,GK,Newcastle,0,0,0,0,4,0,0,0,0,1,2,0,42,True,0,30,NEWBRE,14,3,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Dante Cassanova,DEF,Spurs,0,0,0,0,6,0,0,0,0,0,1,0,40,False,0,30,CHETOT,17,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
George Earthy,MID,West Ham,0,0,0,0,20,0,0,0,0,0,1,0,45,False,0,30,WOVWHU,18,19,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Daichi Kamada,MID,Crystal Palace,0,0,0,31,17,0,0,0,0,1,1,1,51,False,0,30,SOUCRY,6,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ange Postecoglou,AM,Spurs,0,0,0,0,6,0,0,0,0,0,1,0,11,False,0,30,CHETOT,17,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Reece James,DEF,Chelsea,0,0,0,8,18,0,0,0,0,0,1,1,48,True,0,30,CHETOT,5,17,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Georginio Rutter,MID,Brighton,0,0,0,0,2,0,0,0,0,3,0,0,51,True,0,30,BHAAVL,4,1,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Conor Chaplin,MID,Ipswich,0,0,0,0,3,0,0,0,0,2,1,0,51,False,0,30,BOUIPS,9,2,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Enzo Maresca,AM,Chelsea,0,0,0,0,18,0,0,0,0,0,1,9,15,True,0,30,CHETOT,5,17,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Santiago Bueno,DEF,Wolves,0,0,0,8,19,0,0,0,0,0,1,1,43,True,0,30,WOVWHU,19,18,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Corrie Ndaba,DEF,Ipswich,0,0,0,0,3,0,0,0,0,2,1,0,40,False,0,30,BOUIPS,9,2,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Kenny Tete,DEF,Fulham,0,0,0,0,1,0,0,0,0,1,2,0,44,False,0,30,ARSFUL,8,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Graham Potter,AM,West Ham,0,0,0,0,20,0,0,0,0,0,1,0,5,False,0,30,WOVWHU,18,19,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Pablo Sarabia,MID,Wolves,0,0,0,19,19,0,0,0,0,0,1,1,50,True,0,30,WOVWHU,19,18,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Diogo Teixeira da Silva,MID,Liverpool,1,0,1,74,8,0,0,0,0,0,1,7,72,True,1,30,LIVEVE,11,7,"{""0"": 0.6410021168330314, ""1"": 0.3007324048914989, ""2"": 0.0536138238975433, ""3"": 0.004651654377927687}"
Kortney Hause,DEF,Aston Villa,0,0,0,0,5,0,0,0,0,3,0,0,39,False,0,30,BHAAVL,2,4,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Liam Delap,FWD,Ipswich,0,1,1,71,3,0,0,0,0,2,1,9,56,False,0,30,BOUIPS,9,2,"{""0"": 0.7109276652336123, ""1"": 0.28907233476638816, ""3"": 0, ""2"": 0}"
Bastien Meupiyou,DEF,Wolves,0,0,0,0,19,0,0,0,0,0,1,0,39,True,0,30,WOVWHU,19,18,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Tino Livramento,DEF,Newcastle,0,1,0,90,4,0,0,0,0,1,2,2,45,True,0,30,NEWBRE,14,3,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Remy Rees-Dottin,FWD,Bournemouth,0,0,0,0,10,0,0,0,0,2,1,0,45,True,0,30,BOUIPS,0,9,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Tyler Adams,MID,Bournemouth,0,1,0,45,10,0,0,0,0,2,1,1,49,True,0,30,BOUIPS,0,9,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Danilo dos Santos de Oliveira,MID,Nott'm Forest,0,0,0,39,14,0,0,0,0,0,1,1,47,True,0,30,NOTMNU,15,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jenson Metcalfe,MID,Everton,0,0,0,0,12,0,0,0,0,0,1,0,45,False,0,30,LIVEVE,7,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Marcus Rashford,MID,Aston Villa,1,0,1,64,5,0,0,0,0,3,0,8,66,False,0,30,BHAAVL,2,4,"{""0"": 0.5254781110063588, ""1"": 0.4306907702534615, ""2"": 0.04383111874018045, ""3"": 0}"
James Maddison,MID,Spurs,0,1,0,87,6,0,0,0,0,0,1,2,74,False,0,30,CHETOT,17,5,"{""0"": 0.9508917704224589, ""1"": 0.04910822957754157, ""3"": 0, ""2"": 0}"
Daniel Muñoz,DEF,Crystal Palace,0,1,0,75,17,0,0,0,0,1,1,2,51,False,0,30,SOUCRY,6,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Bruno Guimarães Rodriguez Moura,MID,Newcastle,0,1,0,90,4,0,0,0,0,1,2,2,61,True,0,30,NEWBRE,14,3,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Fraser Forster,GK,Spurs,0,0,0,0,6,0,0,0,0,0,1,0,43,False,0,30,CHETOT,17,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Elliot Anderson,MID,Nott'm Forest,1,0,0,66,14,0,0,0,0,0,1,3,50,True,0,30,NOTMNU,15,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Charlie Taylor,DEF,Southampton,0,0,0,0,7,0,0,0,0,1,1,0,39,True,0,30,SOUCRY,16,6,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Bryan Mbeumo,MID,Brentford,0,2,1,90,15,0,0,0,0,1,2,8,81,False,0,30,NEWBRE,3,14,"{""0"": 0.19513304754881708, ""1"": 0.7431895837506113, ""2"": 0.06047321511134565, ""3"": 0.001204153589226875}"
Matty Cash,DEF,Aston Villa,1,0,0,80,5,0,0,0,0,3,0,6,44,False,0,30,BHAAVL,2,4,"{""0"": 0.9696435686200859, ""1"": 0.030356431379914506, ""3"": 0, ""2"": 0}"
Adam Lallana,MID,Southampton,0,0,0,0,7,0,0,0,0,1,1,0,50,True,0,30,SOUCRY,16,6,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Sandro Tonali,MID,Newcastle,0,1,1,90,4,0,0,0,0,1,2,10,55,True,0,30,NEWBRE,14,3,"{""0"": 0.937674746211151, ""1"": 0.06186935712490578, ""2"": 0.00045589666394390063, ""3"": 0}"
Issa Diop,DEF,Fulham,0,2,0,76,1,0,0,0,0,1,2,1,44,False,0,30,ARSFUL,8,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Igor Julio dos Santos de Paulo,DEF,Brighton,0,0,0,0,2,0,0,0,0,3,0,0,43,True,0,30,BHAAVL,4,1,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Joelinton Cássio Apolinário de Lira,MID,Newcastle,0,1,0,90,4,0,0,0,0,1,2,2,60,True,0,30,NEWBRE,14,3,"{""0"": 0.9016986101604878, ""1"": 0.09608997707816408, ""2"": 0.0022114127613486814, ""3"": 0}"
John McGinn,MID,Aston Villa,1,0,0,90,5,0,0,0,0,3,0,3,52,False,0,30,BHAAVL,2,4,"{""0"": 0.8276188969612124, ""1"": 0.17238110303878806, ""3"": 0, ""2"": 0}"
Oscar Bobb,MID,Man City,0,0,0,5,11,0,0,0,0,0,2,1,47,True,0,30,MNCLCI,12,10,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Pedro Cardoso de Lima,DEF,Wolves,0,0,0,0,19,0,0,0,0,0,1,0,39,True,0,30,WOVWHU,19,18,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Pierre-Emile Højbjerg,MID,Spurs,0,0,0,0,6,0,0,0,0,0,1,0,50,False,0,30,CHETOT,17,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Nathan Collins,DEF,Brentford,0,2,0,90,15,0,0,0,0,1,2,1,45,False,0,30,NEWBRE,3,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jesper Lindstrøm,MID,Everton,0,0,0,0,12,0,0,0,0,0,1,0,50,False,0,30,LIVEVE,7,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Marc Guéhi,DEF,Crystal Palace,0,1,0,90,17,0,0,0,0,1,1,2,47,False,0,30,SOUCRY,6,16,"{""0"": 0.9410144090652468, ""1"": 0.05898559093475364, ""3"": 0, ""2"": 0}"
Mathias Jorgensen,DEF,Brentford,0,0,0,0,15,0,0,0,0,1,2,0,45,False,0,30,NEWBRE,3,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Divin Mubama,FWD,Man City,0,0,0,0,11,0,0,0,0,0,2,0,45,True,0,30,MNCLCI,12,10,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
William Osula,FWD,Newcastle,0,0,0,0,4,0,0,0,0,1,2,0,49,True,0,30,NEWBRE,14,3,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Harry Souttar,DEF,Leicester,0,0,0,0,13,0,0,0,0,0,2,0,40,False,0,30,MNCLCI,10,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jean-Philippe Mateta,FWD,Crystal Palace,0,1,0,58,17,0,0,0,0,1,1,1,76,False,0,30,SOUCRY,6,16,"{""0"": 0.7819201766535697, ""1"": 0.2103096159130226, ""2"": 0.007770207433408213, ""3"": 0}"
Max Alleyne,DEF,Man City,0,0,0,0,11,0,0,0,0,0,2,0,40,True,0,30,MNCLCI,12,10,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Archie Harris,DEF,Bournemouth,0,0,0,0,10,0,0,0,0,2,1,0,40,True,0,30,BOUIPS,0,9,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Zach Abbott,DEF,Nott'm Forest,0,0,0,0,14,0,0,0,0,0,1,0,40,True,0,30,NOTMNU,15,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ben Nelson,DEF,Leicester,0,0,0,0,13,0,0,0,0,0,2,0,40,False,0,30,MNCLCI,10,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Bernardo Veiga de Carvalho e Silva,MID,Man City,0,0,0,0,11,0,0,0,0,0,2,0,61,True,0,30,MNCLCI,12,10,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Matai Akinmboni,DEF,Bournemouth,0,0,0,0,10,0,0,0,0,2,1,0,40,True,0,30,BOUIPS,0,9,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Filip Jørgensen,GK,Chelsea,0,0,0,0,18,0,0,0,0,0,1,0,42,True,0,30,CHETOT,5,17,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
David Brooks,MID,Bournemouth,0,1,0,32,10,0,0,0,0,2,1,1,49,True,0,30,BOUIPS,0,9,"{""0"": 0.9750355407595637, ""1"": 0.024964459240436776, ""3"": 0, ""2"": 0}"
Ishé Samuels-Smith,DEF,Chelsea,0,0,0,0,18,0,0,0,0,0,1,0,40,True,0,30,CHETOT,5,17,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Son Heung-min,MID,Spurs,0,1,0,90,6,0,0,0,0,0,1,2,97,False,0,30,CHETOT,17,5,"{""0"": 0.6328723245930715, ""1"": 0.3499639738953033, ""2"": 0.0171637015116258, ""3"": 0}"
Solly March,MID,Brighton,0,0,0,0,2,0,0,0,0,3,0,0,65,True,0,30,BHAAVL,4,1,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Manor Solomon,MID,Spurs,0,0,0,0,6,0,0,0,0,0,1,0,54,False,0,30,CHETOT,17,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Nathaniel Phillips,DEF,Liverpool,0,0,0,0,8,0,0,0,0,0,1,0,40,True,0,30,LIVEVE,11,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Kieran Trippier,DEF,Newcastle,0,1,0,88,4,0,0,0,0,1,2,2,56,True,0,30,NEWBRE,14,3,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Paris Maghoma,MID,Brentford,0,0,0,7,15,0,0,0,0,1,2,1,45,False,0,30,NEWBRE,3,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Coby Ebere,MID,Everton,0,0,0,0,12,0,0,0,0,0,1,0,45,False,0,30,LIVEVE,7,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
John Stones,DEF,Man City,0,0,0,0,11,0,0,0,0,0,2,0,53,True,0,30,MNCLCI,12,10,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Sam Morsy,MID,Ipswich,0,1,0,81,3,0,0,0,0,2,1,2,48,False,0,30,BOUIPS,9,2,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jayden Meghoma,DEF,Brentford,0,0,0,0,15,0,0,0,0,1,2,0,40,False,0,30,NEWBRE,3,14,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Lewis Hall,DEF,Newcastle,0,0,0,0,4,0,0,0,0,1,2,0,48,True,0,30,NEWBRE,14,3,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ivan Juric,AM,Southampton,0,0,0,0,7,0,0,0,0,1,1,9,5,True,0,30,SOUCRY,16,6,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Marc Guiu Paz,FWD,Chelsea,0,0,0,0,18,0,0,0,0,0,1,0,47,True,0,30,CHETOT,5,17,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Tom Cannon,FWD,Leicester,0,0,0,0,13,0,0,0,0,0,2,0,45,False,0,30,MNCLCI,10,12,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ben Davies,DEF,Spurs,0,0,0,0,6,0,0,0,0,0,1,0,43,False,0,30,CHETOT,17,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Tyler Morton,MID,Liverpool,0,0,0,0,8,0,0,0,0,0,1,0,44,True,0,30,LIVEVE,11,7,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Matheus França de Oliveira,MID,Crystal Palace,0,0,1,14,17,0,0,0,0,1,1,6,44,False,0,30,SOUCRY,6,16,"{""0"": 0.9197566843889324, ""1"": 0.07905212988711091, ""2"": 0.001191185723957322, ""3"": 0}"
Calvin Bassey,DEF,Fulham,0,0,0,0,1,0,0,0,0,1,2,0,45,False,0,30,ARSFUL,8,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Eddie Nketiah,FWD,Crystal Palace,0,0,0,31,17,0,0,0,0,1,1,1,59,False,0,30,SOUCRY,6,16,"{""0"": 0.660995645762235, ""1"": 0.32650884923189927, ""2"": 0.01249550500586638, ""3"": 0}"
Andreas Hoelgebaum Pereira,MID,Fulham,0,1,0,23,1,0,0,0,0,1,2,0,49,False,1,30,ARSFUL,8,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Caleb Kporha,DEF,Crystal Palace,0,0,0,0,17,0,0,0,0,1,1,0,40,False,0,30,SOUCRY,6,16,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Matheus Santos Carneiro Da Cunha,FWD,Wolves,0,0,0,0,19,0,0,0,0,0,1,0,69,True,0,30,WOVWHU,19,18,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Amadou Onana,MID,Aston Villa,0,0,0,25,5,0,0,0,0,3,0,1,48,False,0,30,BHAAVL,2,4,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Morgan Rogers,MID,Aston Villa,1,0,0,87,5,0,0,0,0,3,0,10,55,False,0,30,BHAAVL,2,4,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Reiss Nelson,MID,Fulham,0,0,0,0,1,0,0,0,0,1,2,0,50,False,0,30,ARSFUL,8,0,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Tosin Adarabioyo,DEF,Chelsea,0,0,0,1,18,0,0,0,0,0,1,1,42,True,0,30,CHETOT,5,17,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Matt Targett,DEF,Newcastle,0,0,0,0,4,0,0,0,0,1,2,0,39,True,0,30,NEWBRE,14,3,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Filip Marschall,GK,Aston Villa,0,0,0,0,5,0,0,0,0,3,0,0,40,False,0,30,BHAAVL,2,4,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jan Paul van Hecke,DEF,Brighton,0,3,0,90,2,0,0,0,0,3,0,1,45,True,0,30,BHAAVL,4,1,"{""0"": 0.9774714875966313, ""1"": 0.022528512403369172, ""3"": 0, ""2"": 0}"
Patrick Dorgu,DEF,Man Utd,0,1,0,90,16,0,0,0,0,0,1,2,45,False,0,30,NOTMNU,13,15,"{""0"": 0.79759219491744, ""1"": 0.18662050636965077, ""2"": 0.015277669014442344, ""3"": 0.0005096296984679755}"
Jean-Clair Todibo,DEF,West Ham,0,0,0,0,20,0,0,0,0,0,1,0,42,False,0,30,WOVWHU,18,19,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jack Clarke,MID,Ipswich,0,0,0,18,3,0,0,0,0,2,1,1,54,False,0,30,BOUIPS,9,2,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Chris Mepham,DEF,Bournemouth,0,0,0,0,10,0,0,0,0,2,1,0,44,True,0,30,BOUIPS,0,9,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ollie Watkins,FWD,Aston Villa,0,0,0,25,5,0,0,0,0,3,0,0,89,False,1,30,BHAAVL,2,4,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jorge Cuenca Barreno,DEF,Fulham,0,2,0,90,1,0,0,0,0,1,2,1,44,False,0,30,ARSFUL,8,0,"{""0"": 0.9799091480672362, ""1"": 0.020090851932764275, ""3"": 0, ""2"": 0}"
Rico Lewis,DEF,Man City,0,0,0,1,11,0,0,0,0,0,2,1,43,True,0,30,MNCLCI,12,10,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Julián Araujo Zúñiga,DEF,Bournemouth,0,0,0,0,10,0,0,0,0,2,1,0,43,True,0,30,BOUIPS,0,9,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,1,0,0,90,14,0,0,0,0,0,1,9,47,True,0,30,NOTMNU,15,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
James Tarkowski,DEF,Everton,0,1,0,90,12,0,0,0,0,0,1,1,49,False,1,30,LIVEVE,7,11,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Joël Veltman,DEF,Brighton,0,0,0,0,2,0,0,0,0,3,0,0,43,True,0,30,BHAAVL,4,1,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Aaron Anselmino,DEF,Chelsea,0,0,0,0,18,0,0,0,0,0,1,0,40,True,0,30,CHETOT,5,17,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Jaidon Anthony,MID,Bournemouth,0,0,0,0,10,0,0,0,0,2,1,0,45,True,0,30,BOUIPS,0,9,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Kamaldeen Sulemana,MID,Southampton,1,0,0,80,7,0,0,0,0,1,1,3,50,True,0,30,SOUCRY,16,6,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Timo Werner,MID,Spurs,0,0,0,0,6,0,0,0,0,0,1,0,62,False,0,30,CHETOT,17,5,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Tyrone Mings,DEF,Aston Villa,0,0,0,0,5,0,0,0,0,3,0,0,44,False,0,30,BHAAVL,2,4,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ethan Wheatley,FWD,Man Utd,0,0,0,0,16,0,0,0,0,0,1,0,45,False,0,30,NOTMNU,13,15,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Matz Sels,GK,Nott'm Forest,1,0,0,90,14,0,0,0,0,0,1,8,51,True,0,30,NOTMNU,15,13,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
Ryan Yates,MID,Nott'm Forest,1,0,0,90,14,0,0,0,0,0,1,6,48,True,0,30,NOTMNU,15,13,"{""0"": 0.9645298317044235, ""1"": 0.035149934148936746, ""2"": 0.00032023414664039684, ""3"": 0}"
Amad Diallo,MID,Man Utd,0,0,0,0,16,0,0,0,0,0,1,0,53,False,0,30,NOTMNU,13,15,"{""0"": 1, ""1"": 0, ""2"": 0, ""3"": 0}"
